coefficients,x_known,y_known,z_known,e_known,z_func_known
"[-0.09, 1.42739371174349, 0.4651628133707359, -0.63, 1.7043740720488925, 0.6663748057612655, 0.05, 1.4117279326149037, 0.5932881373950266, -0.59, 1.7316771160611453, 0.5408735104922421]","[1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.52, 1.52, 1.52, 1.52, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.98, 1.98, 1.98, 1.98]","[-0.65, -0.47, -0.19, 0.15, 0.45, 0.83, -0.44, -0.06, 0.15, 0.65, -0.72, -0.64, -0.33, -0.16, -0.06, 0.19, 0.39, 0.47, 0.81, -0.55, -0.35, 0.4, 0.45]","[0.03965702036441586, -0.024096385542168676, -0.06866952789699571, -0.1206896551724138, -0.12258064516129032, -0.42714819427148193, -0.09481668773704172, -0.07523510971786834, -0.09319899244332494, -0.2315151515151515, 0.014326647564469915, 0.012903225806451613, -0.12322274881516587, -0.08300395256916997, -0.15789473684210525, -0.04325032765399738, 0.02186878727634195, -0.14358974358974358, -0.3804347826086957, 0.04864864864864865, -0.1, -0.003076923076923077, -0.024761904761904763]","[0.032712776490196493, 0.03470042818047346, 0.046214755645278466, 0.0532137850284376, 0.04602416348598425, 0.03190787681595849, 0.03539571845026011, 0.039478172975485476, 0.04997011569919873, 0.03386963840371914, 0.05352327900924352, 0.04015762304131919, 0.04830825570369656, 0.03132625626970753, 0.049434629427766094, 0.03616855489575818, 0.04457713301190151, 0.050112232641823955, 0.030490008630438454, 0.05192596884506905, 0.03474646849926956, 0.03922304135511674, 0.043630195923565256]","[0.04348652627708523, -0.08000134694933982, -0.12066091291897066, -0.06707764199094216, -0.0777839221808021, -0.3958271436418021, -0.10308241008017346, -0.10630825929248444, -0.058245117881943476, -0.19093393211530119, 0.14301860797435667, 0.041346741318872504, -0.13103501961146635, -0.12426592311685815, -0.1033050921057457, -0.04393444713829571, -0.04155096566677807, -0.06436462563175424, -0.406347224304766, -0.008870934144021736, -0.0872845843112416, -0.009812489934622193, -0.022954929991830048]"
"[0.23456026649383052, 1.6439322980897284, 0.34096329231833256, 0.5593360201006727, 1.7690117914294388, 0.6154179364562334, 0.2706464613390352, 1.5630843092642506, 0.6139224453138072, -0.1503591451883529, 1.7005106196419502, 0.42448845589930556]","[1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.52, 1.52, 1.52, 1.52, 1.52, 1.52, 1.52, 1.76, 1.76, 1.76, 1.76, 1.76, 1.76, 1.94, 1.94, 1.94, 1.94, 1.94, 1.94, 1.94]","[-0.81, -0.53, -0.43, -0.09, 0.16, 0.32, 0.57, 0.64, -0.63, -0.46, -0.26, 0.07, 0.19, 0.59, 0.67, -0.8, -0.52, -0.08, 0.12, 0.51, 0.79, -0.64, -0.51, -0.24, 0.11, 0.3, 0.57, 0.64]","[0.12483221476510067, 0.03, -0.07172995780590717, 0.07488986784140969, 0.15460992907801419, 0.2, 0.34402332361516036, 0.43722943722943725, 0.0563564875491481, 0.10596026490066225, 0.0989010989010989, 0.14027149321266968, 0.2668269230769231, 0.5174129353233831, 0.5562310030395137, 0.06422018348623854, -0.035326086956521736, 0.18155619596541786, 0.21844660194174756, 0.48191365227537925, 0.6083707025411061, -0.044687189672293945, -0.004032258064516129, -0.013333333333333334, 0.17333333333333334, 0.2535031847133758, 0.33992094861660077, 0.44493392070484583]","[0.036350584463176794, 0.04997749493522059, 0.06478965684086967, 0.06618594510204961, 0.03720931344235957, 0.0639148369549569, 0.03584970149651026, 0.034163481410388566, 0.03614489456018472, 0.057219584657858355, 0.04665087946914074, 0.06660221308784407, 0.033411827727871296, 0.030179476699913926, 0.026451903769426646, 0.042746871081010156, 0.03683748215908783, 0.05279063502297007, 0.04807662477501445, 0.02993106104219424, 0.030684397818618536, 0.03148119432149672, 0.04490096047752471, 0.034812436339700846, 0.056861104326113694, 0.034525650675598756, 0.04180828039595953, 0.05944063066283581]","[0.04502517058738266, -0.02085808236838564, -0.018436418063934208, 0.06543277182123915, 0.17660644215145724, 0.25765612468787813, 0.3830995390559078, 0.41531379608231833, 0.021859998051652462, 0.013525153809560373, 0.05543462813868412, 0.2073022403459935, 0.27673749363371775, 0.5058660503444978, 0.5438272011515067, 0.056997208915271165, -0.00525566125089656, 0.13145658777045602, 0.24716618607828061, 0.4861868910172488, 0.6116104569481216, -0.05507313844870836, -0.057901122493049594, 0.005053558954813062, 0.17591899534240507, 0.2858368350673682, 0.4325001836357964, 0.46489615962904113]"
"[-0.29170040864901237, 1.5215525061760646, 0.43541467843782605, 0.28026117693728636, 1.5690826745061783, 0.655795937978226, -0.451849652613176, 1.4450149650886532, 0.2540458498822955, -0.3031396403607383, 1.785700246554672, 0.4712014048628504]","[1.26, 1.26, 1.26, 1.26, 1.26, 1.45, 1.45, 1.45, 1.45, 1.73, 1.73, 1.73, 1.73, 1.73, 1.73, 1.87, 1.87, 1.87, 1.87]","[-0.63, -0.48, -0.12, 0.24, 0.61, -0.47, -0.41, 0.18, 0.44, -0.57, -0.57, -0.19, 0.26, 0.37, 0.72, -0.85, -0.29, 0.19, 0.69]","[-0.36585365853658536, -0.305993690851735, -0.10192837465564739, 0.010033444816053512, -0.1659919028340081, -0.318448883666275, -0.240990990990991, 0.14840989399293286, 0.007017543859649123, -0.4679611650485437, -0.4756554307116105, -0.17039922103213243, 0.04408352668213457, 0.06419753086419754, -0.17364016736401675, -0.26713947990543735, -0.31901840490797545, -0.06436781609195402, -0.0718954248366013]","[0.04382365135447491, 0.0534715308302855, 0.052213025364761294, 0.04089098260214717, 0.0627457658036752, 0.032494965866857795, 0.03256876547442896, 0.04156765746692971, 0.04188435947413076, 0.0389426351327232, 0.03108025757662577, 0.03074796413446673, 0.04812147821025272, 0.035063939427656246, 0.03185100466545022, 0.04685464920317267, 0.05249093574483131, 0.03383286819653462, 0.04655521349853823]","[-0.41522298174040667, -0.27343406372541246, -0.005270236313385126, 0.08341060327655678, -0.1138565389566064, -0.31155735601165047, -0.24476179801665757, 0.13760189554339763, 0.04782206475972685, -0.4277551454234407, -0.4277551454234407, -0.16940345049323774, 0.04363773448418733, 0.043498137332264826, -0.1867715901261027, -0.360941972563521, -0.26754277827369183, -0.019151094955583807, -0.07166586689003193]"
"[-0.27, 1.6076556510641007, 0.5694656403638447, -0.43, 1.7176576096227798, 0.7010734567665435, -0.21, 1.7474586504657519, 0.3404420354977288, 0.75, 1.4088036456723663, 0.5831132887384922]","[1.37, 1.37, 1.37, 1.37, 1.37, 1.37, 1.37, 1.37, 1.46, 1.46, 1.46, 1.46, 1.6, 1.6, 1.6, 1.6, 1.6, 1.83, 1.83, 1.83, 1.83, 1.83]","[-0.65, -0.5, -0.31, -0.13, 0.19, 0.31, 0.42, 0.67, -0.47, -0.17, 0.2, 0.62, -0.56, -0.19, 0.09, 0.34, 0.51, -0.82, -0.39, -0.01, 0.38, 0.79]","[0.07378335949764521, 0.09289617486338798, 0.12471131639722864, 0.013368983957219251, -0.29777777777777775, -0.40166204986149584, -0.42857142857142855, -0.4490238611713666, 0.21076233183856502, 0.09433962264150944, -0.275, -0.45706371191135736, 0.12517193947730398, 0.08661417322834646, -0.15671641791044777, -0.4022346368715084, -0.5166163141993958, -0.20218579234972678, 0.17114093959731544, -0.02843601895734597, -0.33852140077821014, -0.4584323040380047]","[0.0395134461517056, 0.042494407661549084, 0.03371609301062678, 0.03656035355723303, 0.03674392658429676, 0.04819936660372385, 0.033648392653622, 0.0416153643645032, 0.037793776812285865, 0.036547425814857745, 0.0438837242038549, 0.04681231350824202, 0.03679625275400438, 0.03953465508575431, 0.06032993750653344, 0.03421520980885184, 0.04706194362190531, 0.07239542695199999, 0.04035727146862378, 0.048659553180244924, 0.0415039087094431, 0.0433140172660154]","[0.0971461212612886, 0.1754443043618864, 0.14100461344345788, 0.01495100294031039, -0.2922847212250538, -0.3930336457795013, -0.4606452738375485, -0.47100031263446773, 0.18133950999757031, 0.058725142985624534, -0.2959508732017703, -0.5087097576336879, 0.14758153301275614, 0.08684838779278047, -0.16630307785913417, -0.3982033216358946, -0.49830103919560487, -0.1573862526010876, 0.15653044680931774, -0.04748089996490326, -0.3704349291570612, -0.4515131736863173]"
"[-0.6781635600450082, 1.45404675238631, 0.6153114397623356, 0.5925007945656388, 1.4446724167722635, 0.6356577420004462, -0.37834388086721515, 1.655182247533462, 0.671327223938623, -0.33551249812753037, 1.6081607485052107, 0.31593218470805645]","[1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.63, 1.63, 1.63, 1.63, 1.88, 1.88, 1.88, 1.88, 1.88, 1.88]","[-0.7, -0.57, -0.22, -0.11, 0.01, 0.25, 0.55, 0.84, -0.83, -0.44, -0.24, 0.05, 0.28, 0.45, 0.82, -0.8, -0.18, 0.11, 0.54, -0.8, -0.36, -0.23, 0.27, 0.37, 0.7]","[-0.7447698744769874, -0.7016434892541087, -0.48253968253968255, -0.3950795947901592, -0.32459016393442625, -0.21030042918454936, -0.10091743119266056, -0.27611940298507465, -0.8078602620087336, -0.71875, -0.5272305909617613, -0.25591882750845546, -0.11282051282051282, -0.0395778364116095, -0.2947232947232947, -0.748314606741573, -0.470873786407767, -0.24507042253521127, -0.058823529411764705, -0.6634382566585957, -0.4524271844660194, -0.43345543345543347, -0.05958549222797927, -0.046875, -0.057034220532319393]","[0.03052256981206, 0.025334585675252066, 0.03489565977411287, 0.0349469747966707, 0.031268993798952524, 0.0452881506232838, 0.03890346541016219, 0.033896206719471016, 0.01947346747918461, 0.027482904842715407, 0.02892488181299696, 0.03245855138099603, 0.050313670770246025, 0.05132630351351453, 0.034281336209190785, 0.022235341070325713, 0.04346290342310382, 0.03638488480469996, 0.057067205890901876, 0.02603428731002026, 0.03929746262112281, 0.03148960305205549, 0.03592683932422876, 0.050974941106079065, 0.06156226863076773]","[-0.7404375039402663, -0.690508784551699, -0.47292413534980715, -0.39494036735924587, -0.31291379801504987, -0.17940970892629793, -0.12513259971038565, -0.2650746383817587, -0.7913882444972296, -0.7315553480945697, -0.5655191446137504, -0.2837553807269039, -0.10977302859823473, -0.05508380930332163, -0.3032869899782927, -0.7767235331847896, -0.4927632994611471, -0.20628396856272369, -0.03959775697970693, -0.6556858654860178, -0.510803050955973, -0.4162830430231967, -0.07945290384550423, -0.04921283358032765, -0.13375419508050518]"
"[0.0853895554558351, 1.5865953612656662, 0.48025264362185077, -0.18584785599211168, 1.7681365068772341, 0.4143153353914613, 0.175802025938484, 1.661721285994317, 0.2620461772174718, -0.40685611717192016, 1.4608591055669429, 0.5478905442583653]","[1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.56, 1.56, 1.56, 1.56, 1.56, 1.56, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85]","[-0.82, -0.46, -0.41, -0.07, 0.16, 0.34, 0.43, 0.72, -0.64, -0.48, -0.2, 0.2, 0.33, 0.64, -0.81, -0.57, -0.4, -0.12, -0.05, 0.25, 0.43, 0.56, 0.8, -0.77, -0.51, -0.36, -0.21, 0.05, 0.2, 0.33, 0.61, 0.75]","[0.25107604017216645, -0.011789924973204717, -0.0711864406779661, 0.030837004405286344, 0.12550607287449392, 0.06458333333333334, 0.18791946308724833, 0.010309278350515464, 0.13970588235294118, -0.01809954751131222, -0.07880910683012259, 0.056105610561056105, 0.002881844380403458, 0.044444444444444446, 0.3925233644859813, -0.014218009478672985, -0.05518763796909492, -0.08085106382978724, -0.0684931506849315, 0.03828483920367534, 0.11196911196911197, 0.07531380753138076, 0.0, 0.2649164677804296, 0.055900621118012424, -0.051070840197693576, -0.09818181818181818, -0.0582010582010582, 0.06614785992217899, 0.029003783102143757, 0.04206241519674356, -0.006944444444444444]","[0.03666437843054128, 0.03273625477850154, 0.05807454270783435, 0.046910005675862905, 0.06312535647621709, 0.03220748154957484, 0.04023184227958909, 0.05861792293554914, 0.060039272271057584, 0.03362813016566316, 0.04171853659241508, 0.04055823667050966, 0.05368258979043368, 0.04709387059334025, 0.06287227106478618, 0.048674317804766346, 0.04691249485525058, 0.04597555098364994, 0.033707523385338146, 0.03910433429067967, 0.03564920821402358, 0.045609031403840386, 0.048911598804451846, 0.04710773882829544, 0.05564068176769004, 0.04053578095376114, 0.04243412714439153, 0.04192486427932707, 0.044011504965345394, 0.035496101779927194, 0.036802873487229, 0.03401987053293943]","[0.24326203620382167, -0.042238545535549996, -0.05354997801719892, -0.018407619910990193, 0.057915277608390624, 0.10756739037865556, 0.1203687620369648, 0.0628664166695117, 0.11138835406061855, -0.021046004038407718, -0.08844794085702189, 0.011662583060006547, 0.053285862810282796, 0.08705177490066635, 0.37164378396847547, 0.058739461077794757, -0.050164477269122626, -0.08517621932808134, -0.07456945606995435, 0.009271247413449415, 0.056963392651646065, 0.07338214195446155, 0.030583430637522523, 0.27351042784553364, 0.028051654524284285, -0.036439726435751364, -0.05900517047142286, -0.03315654751767624, -0.0005864386435308685, 0.02677961322940994, 0.0460066492253336, 0.01666612842679539]"
"[0.021409588883284696, 1.605554820183175, 0.6299919355275871, -0.164140181438516, 1.5541077196076665, 0.5474742032141767, 0.5637858405931637, 1.647652418079991, 0.5664778350550922, 0.3925091295268861, 1.768928559931287, 0.34854037054052656]","[1.27, 1.27, 1.27, 1.27, 1.27, 1.27, 1.27, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.64, 1.64, 1.64, 1.64, 1.64, 1.64, 1.64, 1.64, 1.64, 1.86, 1.86, 1.86, 1.86, 1.86]","[-0.84, -0.51, -0.35, 0.01, 0.16, 0.45, 0.72, -0.67, -0.65, -0.37, -0.19, -0.08, 0.18, 0.38, 0.64, 0.75, -0.78, -0.5, -0.3, -0.21, 0.01, 0.27, 0.36, 0.53, 0.84, -0.76, -0.29, 0.0, 0.48, 0.83]","[0.1903409090909091, 0.07327586206896551, 0.028684470820969338, -0.15363881401617252, -0.21428571428571427, -0.1483050847457627, -0.0027624309392265192, 0.2301341589267286, 0.2231404958677686, 0.1298342541436464, -0.024958402662229616, -0.1504424778761062, -0.3136729222520107, -0.23563218390804597, -0.06377204884667571, 0.04504504504504504, 0.28014842300556586, 0.20767888307155322, 0.02601156069364162, 0.07207207207207207, -0.28205128205128205, -0.35129533678756475, -0.34214002642007924, -0.1484375, 0.22333333333333333, 0.1827956989247312, 0.019305019305019305, -0.2383638928067701, -0.1645021645021645, 0.2519280205655527]","[0.03699989132213858, 0.04629903384051078, 0.0314373318989942, 0.036275286093557034, 0.06153079086777396, 0.04551972942150581, 0.03716456550968816, 0.03126236834941223, 0.0313308181247078, 0.03685013449398912, 0.0407781440868631, 0.041591504000758714, 0.03476480335155415, 0.03683758766271908, 0.036760494505518104, 0.04740972796925881, 0.041348262085942854, 0.040864768286766974, 0.038001433626559625, 0.0334705332356047, 0.06271789621413186, 0.030139427061184963, 0.03415212301408089, 0.061807611933679625, 0.03979368086816092, 0.033982667105828965, 0.04392928936101482, 0.036473277011733064, 0.04589039827030431, 0.03469537415463303]","[0.2413480257084986, 0.10004379991718691, 0.015187374479399654, -0.15061651697747008, -0.18877061537304204, -0.16978826889773604, 0.001066271564143395, 0.24407735153552937, 0.23829011686153115, 0.08723022759100879, -0.04577099183002812, -0.1257124544454277, -0.26650557051315343, -0.2850158196590422, -0.12053136758562463, 0.03256932674953095, 0.26262473416492266, 0.20654110484351165, 0.06455380956901562, -0.011447555247504768, -0.19238198698999145, -0.3227300923004515, -0.3279460496609186, -0.2576974763148105, 0.22902737194107645, 0.24434764149551638, 0.06620390572945108, -0.17255825984189035, -0.28633632536339104, 0.20505923721506042]"
"[0.01, 1.4021159153059404, 0.2718210040529229, -0.29, 1.7497264349688997, 0.32216910114959363, 0.81, 1.7371712408167554, 0.37201549516906246, 0.17, 1.7056426182396733, 0.3277520335728905]","[1.3, 1.3, 1.3, 1.3, 1.3, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.67, 1.67, 1.67, 1.67, 1.67, 1.87, 1.87, 1.87, 1.87]","[-0.84, -0.41, 0.07, 0.3, 0.56, -0.68, -0.65, -0.39, -0.27, -0.05, 0.28, 0.46, 0.63, 0.84, -0.72, -0.22, 0.16, 0.35, 0.55, -0.47, -0.26, 0.0, 0.46]","[0.3014354066985646, 0.0024691358024691358, -0.2224622030237581, -0.1875, -0.10431654676258993, 0.3760932944606414, 0.2505643340857788, -0.019230769230769232, -0.0599250936329588, -0.29987129987129985, -0.3018867924528302, -0.25, -0.14255543822597677, 0.27007299270072993, 0.49635036496350365, -0.21163166397415187, -0.5260504201680672, -0.46099290780141844, -0.28, 0.09881422924901186, -0.14418604651162792, -0.30701754385964913, -0.38944723618090454]","[0.06595404720355355, 0.03513631133925238, 0.04530936539260267, 0.031702453736527504, 0.04217806672997577, 0.05003071458543516, 0.04599581673205833, 0.0370556119327037, 0.043196463111929685, 0.03422382988784865, 0.030865644544498312, 0.05103103630798288, 0.032163749903395156, 0.04113047999150408, 0.037084346433044396, 0.03928299296173286, 0.034865189483437004, 0.04314705019808655, 0.060715731075232884, 0.04423785307247968, 0.06748679057627006, 0.0630281275194414, 0.03264570835744902]","[0.349369484646113, 0.003907182707842599, -0.22036673290510458, -0.22273292753225046, -0.1136926239398338, 0.31740846032366465, 0.28177497018078507, -0.004289741758615212, -0.1157649223360956, -0.2701180174089847, -0.33611130330977573, -0.2640412017221154, -0.11123617917814395, 0.2074041055005288, 0.5272373522821783, -0.21719027851721623, -0.488432417561166, -0.46907489391317836, -0.3061929664299213, 0.10459076306933064, -0.17128684274590839, -0.40415745902291217, -0.38105548686764273]"
"[-0.57, 1.7961611736607894, 0.39745794961421793, 0.45, 1.4339592780188193, 0.2553438809702381, 0.33, 1.7566347372536162, 0.6190324331287478, -0.31, 1.6559787541485234, 0.670572057229036]","[1.39, 1.39, 1.39, 1.39, 1.39, 1.59, 1.59, 1.59, 1.59, 1.59, 1.59, 1.59, 1.73, 1.73, 1.73, 1.73, 1.73, 1.98, 1.98, 1.98, 1.98, 1.98, 1.98, 1.98]","[-0.79, -0.38, 0.07, 0.28, 0.55, -0.85, -0.4, -0.17, -0.08, 0.15, 0.56, 0.73, -0.73, -0.35, 0.05, 0.35, 0.78, -0.62, -0.47, -0.21, -0.08, 0.35, 0.36, 0.71]","[-0.8035502958579882, -0.7340425531914894, -0.3349455864570738, -0.12206572769953052, 0.03225806451612903, -0.8042813455657493, -0.8649425287356322, -0.7744034707158352, -0.6742323097463284, -0.5113122171945701, -0.138801261829653, 0.010676156583629894, -0.7819025522041764, -0.8685446009389671, -0.6548223350253807, -0.4461883408071749, -0.15088757396449703, -0.6197718631178707, -0.7219101123595506, -0.6651851851851852, -0.5795246800731262, -0.5407407407407407, -0.5112219451371571, -0.4117647058823529]","[0.020476770560217412, 0.02476435566108413, 0.032764807227260974, 0.04808784894593343, 0.051820601864677344, 0.01897290081984894, 0.019023368191093883, 0.029467407803427693, 0.026984908814566746, 0.033376137295914515, 0.039330641800099354, 0.0421800500076607, 0.021233111177462252, 0.024012432039274476, 0.031088752095509084, 0.029964776865673042, 0.038021189592414774, 0.04839173316916436, 0.025933303327013168, 0.028739665953628438, 0.0348449463151272, 0.05119315099239549, 0.030348189764100135, 0.03969642456594751]","[-0.8007202998116865, -0.7270126612321969, -0.36108945719275687, -0.1514515493715401, 0.10306455691383698, -0.8284284549829676, -0.8675262590646389, -0.737488458780681, -0.6691540319956434, -0.46850094963201366, -0.1059380142580245, 0.009579596936586166, -0.7851825066536641, -0.8336964477033383, -0.638055980368682, -0.42920771047574247, -0.19955821600969909, -0.5979624079024136, -0.6543747593609122, -0.6634384213063881, -0.6370075017703672, -0.48353393283606033, -0.47978686723850184, -0.3843827199553626]"
"[0.13, 1.5371270928531584, 0.6037841360545527, 0.57, 1.6177965206734473, 0.4694901679685784, 0.47, 1.4113226101083884, 0.5707493739434049, 0.91, 1.5691657992341403, 0.32756955545875677]","[1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.51, 1.51, 1.51, 1.51, 1.51, 1.78, 1.78, 1.78, 1.78, 1.78, 1.78, 1.99, 1.99, 1.99, 1.99, 1.99]","[-0.67, -0.31, -0.2, 0.0, 0.28, 0.57, -0.59, -0.29, 0.1, 0.39, 0.61, -0.58, -0.31, -0.14, 0.25, 0.46, 0.69, -0.78, -0.3, -0.1, 0.49, 0.72]","[0.0171990171990172, 0.19571865443425077, 0.11051930758988016, 0.0013458950201884253, -0.2727272727272727, -0.02968270214943705, 0.19135802469135801, 0.23111612175873733, -0.21076233183856502, -0.3400673400673401, 0.049132947976878616, 0.19365079365079366, 0.221001221001221, 0.0483619344773791, -0.2388888888888889, -0.16197866149369544, 0.2326086956521739, -0.1603960396039604, 0.0844062947067239, -0.02650602409638554, -0.08139534883720931, 0.35353535353535354]","[0.049560827883121696, 0.03834684394882511, 0.036266976513341244, 0.0366864086848144, 0.04022706171533725, 0.03197873745354771, 0.05452890575575891, 0.03266766375313917, 0.037793776812285865, 0.03150462179443264, 0.03796838419775454, 0.03191422648251343, 0.03407881514095583, 0.0394514081989779, 0.03618878161740167, 0.03073245697874241, 0.032064696737306414, 0.043923270416916294, 0.0376884976820593, 0.034698311314185694, 0.03799814096561228, 0.03133778809583098]","[0.08139591896863108, 0.166394945573148, 0.0909522704350667, -0.08165349168108939, -0.23560736046437303, -0.023137468316856535, 0.21976627503119364, 0.23582531667146417, -0.1848106474279677, -0.2943484608560022, 0.013449502361818744, 0.16015398357905702, 0.19471446840242698, 0.07286539609708655, -0.21769494416230079, -0.16198955410926416, 0.2586101460428542, -0.13796190949257212, 0.07272308416722616, 0.00578404431258997, -0.0033876897088783164, 0.302751366842372]"
