coefficients,x_known,y_known,z_known,e_known,z_func_known
"[0.28721677859984446, 1.6122507075563484, 0.3559946695542774, 0.5575384525761686, 1.4894805811121685, 0.6556393505022895, 0.5350116464114749, 1.6518644557979048, 0.7404808415625606, -0.3773240032586192, 1.7715445713033315, 0.529956171734268]","[1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.75, 1.75, 1.75, 1.75, 1.75, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99]","[-0.74, -0.45, -0.12, 0.27, 0.42, 0.61, -0.81, -0.57, -0.3, -0.21, -0.09, 0.1, 0.4, 0.56, 0.77, -0.7, -0.5, 0.09, 0.33, 0.81, -0.79, -0.47, -0.07, 0.17, 0.54, 0.58]","[0.034013605442176874, 0.00425531914893617, 0.039525691699604744, 0.26332288401253917, 0.4354066985645933, 0.5649867374005305, 0.18555008210180624, 0.021739130434782608, 0.0718232044198895, 0.07670850767085077, 0.10945273631840796, 0.2886405959031657, 0.49809885931558934, 0.6046065259117083, 0.7264150943396226, 0.1409090909090909, -0.027436140018921477, 0.225130890052356, 0.4144736842105263, 0.6638477801268499, 0.03678929765886288, -0.181651376146789, 0.072, 0.104, 0.44029850746268656, 0.49238578680203043]","[0.04759149380552499, 0.06523221669327892, 0.031410166144875504, 0.038193145890767034, 0.03595187743332733, 0.042494811247042394, 0.03981837185680483, 0.03296123233713423, 0.03315527552843883, 0.037235647593064775, 0.035055395013361385, 0.04131647865634121, 0.03780823954971821, 0.0348963628445605, 0.0236004754588028, 0.047197472681258276, 0.030746733883214417, 0.04070315822643242, 0.03690785924667834, 0.02431527688687212, 0.05779234385817291, 0.04212264264046681, 0.05150575372389639, 0.06290259136156474, 0.054845006314475114, 0.03100589916351815]","[0.051630010201799977, -0.057373825380096215, 0.030987462776867324, 0.28683201585779683, 0.39410340073803585, 0.5137606966233302, 0.21116605737499944, 0.01878787621521066, 0.01186705204091565, 0.04620585319591767, 0.11262238774064992, 0.25067354179303536, 0.49239093602544404, 0.6020648398005198, 0.6918234847633951, 0.09171429470279126, -0.017979566780474937, 0.2252728522912491, 0.4209040150231454, 0.6586760872926017, 0.10873475777146863, -0.09585407777749476, 0.010447316059009273, 0.1711337978820345, 0.41256274640610757, 0.4312524965948749]"
"[0.3113709021056944, 1.72446871497768, 0.3199598990175647, 0.386099918611061, 1.7889987144793835, 0.3447959914986691, 0.10379030070189812, 1.4959431882437724, 0.6897006216297907, -0.32797735021799806, 1.4952482072633289, 0.405701090255647]","[1.29, 1.29, 1.29, 1.29, 1.29, 1.29, 1.29, 1.29, 1.43, 1.43, 1.43, 1.43, 1.43, 1.62, 1.62, 1.62, 1.62, 1.62, 1.62, 1.62, 1.62, 1.62, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85, 1.85]","[-0.72, -0.52, -0.39, -0.02, 0.11, 0.32, 0.46, 0.68, -0.85, -0.43, 0.12, 0.46, 0.63, -0.76, -0.62, -0.3, -0.1, 0.02, 0.25, 0.42, 0.54, 0.72, -0.77, -0.46, -0.13, -0.1, 0.17, 0.55, 0.8]","[0.08616780045351474, -0.019384264538198404, 0.0026954177897574125, 0.1651376146788991, 0.2764227642276423, 0.3639494833524684, 0.23778501628664495, 0.36329588014981273, 0.10675381263616558, 0.008168028004667444, 0.2840095465393795, 0.4785100286532951, 0.49063670411985016, 0.07913669064748201, 0.08974358974358974, 0.07556675062972293, 0.26859504132231404, 0.4080338266384778, 0.622895622895623, 0.6891495601173021, 0.6982857142857143, 0.7203166226912929, 0.017543859649122806, 0.07894736842105263, 0.26244952893674295, 0.22983870967741934, 0.46984924623115576, 0.6815068493150684, 0.7898832684824902]","[0.03354651406076726, 0.03376125599349132, 0.051917224567578475, 0.06679866944432995, 0.06127342609644528, 0.031559918293179764, 0.03919919658714269, 0.028508755857610674, 0.04640927203128882, 0.03415820976603825, 0.04684149317894005, 0.03323589716381952, 0.05332662497266558, 0.04881662904632926, 0.03566126405463321, 0.03538720090168909, 0.03096013004918191, 0.02968311135482106, 0.045393937616324126, 0.02774710055366302, 0.02419910414456322, 0.025194336044039988, 0.0662164252225103, 0.0344777737332639, 0.035400425147451245, 0.0309000431858096, 0.03128812620591724, 0.03028258502928548, 0.02208591942388199]","[0.015811133935077187, -0.05410624467774315, -0.046249349737037156, 0.11410354021263745, 0.18987586349965277, 0.2976588592614595, 0.34279610824746853, 0.3385143832618147, 0.15112462028258555, -0.012892337083467374, 0.31271259223183256, 0.5049944167794815, 0.5254094073331684, 0.07554413533195903, 0.02418041739892565, 0.11000411859187723, 0.25444015125980657, 0.3557263136714612, 0.5464665812085058, 0.6573899426563188, 0.7063891080498855, 0.7149043058684873, 0.038313409989382055, 0.04927299988824292, 0.2356224208666422, 0.2575152633623481, 0.46361821055007396, 0.6889410412969188, 0.717913824236445]"
"[0.53, 1.6330845215170404, 0.6427089658982913, 0.03, 1.4240786481467065, 0.6726025317401927, 0.53, 1.767879108292636, 0.5838810267814543, -0.13, 1.5266475755260063, 0.7457801735958715]","[1.28, 1.28, 1.28, 1.28, 1.28, 1.44, 1.44, 1.44, 1.44, 1.44, 1.44, 1.44, 1.63, 1.63, 1.63, 1.63, 1.95, 1.95, 1.95, 1.95, 1.95]","[-0.67, -0.19, -0.05, 0.3, 0.72, -0.66, -0.42, -0.37, 0.09, 0.14, 0.55, 0.73, -0.65, -0.15, 0.32, 0.7, -0.53, -0.42, 0.16, 0.26, 0.83]","[0.32075471698113206, 0.13829787234042554, 0.14146341463414633, 0.2753623188405797, 0.37593984962406013, 0.3333333333333333, 0.21658986175115208, 0.2109704641350211, 0.12928759894459102, 0.19601328903654486, 0.3949579831932773, 0.40046838407494145, 0.3860294117647059, 0.08144796380090498, 0.208, 0.39316239316239315, 0.23342175066312998, 0.3092105263157895, 0.08256880733944955, 0.1942675159235669, 0.4289940828402367]","[0.03359238479768017, 0.041702970677263605, 0.04888982392796514, 0.038577266159646885, 0.040175115494653156, 0.029477179219025457, 0.06627302944785603, 0.03174747844172609, 0.05093543734698475, 0.03263236594751153, 0.034381452875604214, 0.044343376804303516, 0.03955128124208873, 0.04740711874471767, 0.03571621480504338, 0.0601075721086651, 0.03541183032845595, 0.054543224361374515, 0.06749727796259845, 0.039144110120131144, 0.03474258843289956]","[0.29886284062829743, 0.14808384091922108, 0.15036347369558578, 0.22007499179393133, 0.3759970170121334, 0.3314353521133292, 0.20346144008076694, 0.18715825910601375, 0.1743714106157731, 0.18542891841253942, 0.3381996031250327, 0.428500490417103, 0.34517741546850417, 0.14731538443431824, 0.23983779343309122, 0.4368820666097405, 0.2322196471600631, 0.17829252091148495, 0.1477986436268979, 0.1777242806153373, 0.47525262565301624]"
"[-0.4030013131926299, 1.698851297937173, 0.2797221944645538, 0.18490648487661843, 1.5633815659017176, 0.4168964863747903, 0.061635494958872813, 1.6154520962419574, 0.6081890430381723, -0.24180078791557794, 1.4524114317367454, 0.7038592178393239]","[1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.65, 1.65, 1.65, 1.65, 1.65, 1.65, 1.65, 1.83, 1.83, 1.83, 1.83]","[-0.76, -0.62, -0.25, -0.21, 0.21, 0.42, 0.43, 0.66, -0.79, -0.51, -0.34, -0.11, 0.14, 0.33, 0.51, 0.67, -0.62, -0.53, -0.34, -0.06, 0.24, 0.5, 0.8, -0.77, -0.19, 0.19, 0.69]","[-0.3398328690807799, -0.4050179211469534, -0.39903846153846156, -0.4241645244215938, -0.18599562363238512, -0.20444444444444446, -0.11488511488511488, -0.11145996860282574, -0.5718717683557394, -0.6022471910112359, -0.5230769230769231, -0.569672131147541, -0.4280936454849498, -0.40756302521008403, -0.34521880064829824, -0.32722513089005234, -0.7089337175792507, -0.655860349127182, -0.6805896805896806, -0.5938461538461538, -0.49693251533742333, -0.40654205607476634, -0.3938144329896907, -0.5901875901875901, -0.6251968503937008, -0.4533333333333333, -0.3807829181494662]","[0.03509861993438636, 0.05473823284128834, 0.04495639731079336, 0.04591498952174566, 0.03249988432885661, 0.03262927228963115, 0.031397700469668964, 0.03937455838927172, 0.026380453274177543, 0.026759400761649302, 0.05285650140290504, 0.037204399500602725, 0.03695644708431801, 0.04185540286403815, 0.03778348235919932, 0.034186961204230565, 0.02677187715596853, 0.037697020343125956, 0.03631684505946667, 0.044629991487688744, 0.04806239793962443, 0.04416207291040766, 0.04173826626566962, 0.03066550459845511, 0.03097189221685677, 0.03254717374087216, 0.03184713579612858]","[-0.3875635640405726, -0.41592182593105337, -0.3759099272660516, -0.36465717876679865, -0.21936909705980565, -0.15825420335456014, -0.15601396627694067, -0.1297371449121771, -0.6047643497756078, -0.6426125639474487, -0.6183335942063494, -0.5499215766439894, -0.4556916684358477, -0.38927807724192337, -0.34454207734301695, -0.32943065979438635, -0.7143659466240095, -0.7167249032839453, -0.6923737725151125, -0.6082065813436873, -0.498322058459753, -0.4268853524077956, -0.4195061346617955, -0.6128171989221596, -0.5910681336379446, -0.47268577112295784, -0.3819263153001066]"
"[0.439484580824509, 1.6940613381749636, 0.3994976418169747, 0.027128677828673394, 1.6118978531517094, 0.27832321565290147, 0.15734633140630566, 1.70216378054961, 0.2586281462475545, -0.25500957158952986, 1.491717634456431, 0.7025063297764522]","[1.27, 1.27, 1.27, 1.27, 1.27, 1.27, 1.27, 1.52, 1.52, 1.52, 1.52, 1.52, 1.52, 1.52, 1.52, 1.62, 1.62, 1.62, 1.62, 1.62, 1.62, 1.62, 1.62, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8]","[-0.79, -0.38, -0.17, -0.05, 0.12, 0.42, 0.78, -0.79, -0.58, -0.28, -0.18, 0.13, 0.38, 0.54, 0.68, -0.7, -0.51, -0.22, -0.21, 0.16, 0.31, 0.53, 0.76, -0.75, -0.57, -0.38, -0.14, -0.03, 0.24, 0.44, 0.53, 0.83]","[0.2687074829931973, 0.08857142857142856, 0.23775388291517324, 0.23045267489711935, 0.31221719457013575, 0.2935196950444727, 0.32755298651252407, 0.44144144144144143, 0.2966804979253112, 0.24728260869565216, 0.28793309438470727, 0.3204819277108434, 0.4819277108433735, 0.4311594202898551, 0.5841584158415841, 0.4448315911730546, 0.31800766283524906, 0.2863849765258216, 0.2641509433962264, 0.36507936507936506, 0.3899782135076253, 0.44208037825059104, 0.5821596244131455, 0.4647887323943662, 0.36879432624113473, 0.3285024154589372, 0.3217391304347826, 0.3381995133819951, 0.34223706176961605, 0.4985835694050991, 0.5229759299781181, 0.551487414187643]","[0.03972259866284801, 0.037647900758035376, 0.033573918362561725, 0.031211668913583505, 0.03195231924634439, 0.03407604524804985, 0.02932623361203671, 0.06022216578015701, 0.03075773158124052, 0.03571572755645311, 0.03310124458776914, 0.032879688204094704, 0.04808832490879603, 0.03840340683236442, 0.04662748043115694, 0.030522451428820045, 0.033881906064929, 0.03790242899835626, 0.04683935510405118, 0.04433220951962261, 0.04298038750658909, 0.030838650857662703, 0.03939358911235334, 0.060668089323433025, 0.031957247314942525, 0.03282375279626028, 0.03948547188957896, 0.046419778514589095, 0.0383915725647199, 0.0326240153882937, 0.0398711320373784, 0.03990439466953406]","[0.2681623965362662, 0.16623257744632267, 0.18585497897366474, 0.20882103278947478, 0.2474977849037973, 0.3046610313078036, 0.2866410249926821, 0.4595337480117586, 0.32334007955277755, 0.26356624046633603, 0.27005384751336287, 0.3414458910116198, 0.4220799075234402, 0.46740482424792457, 0.4946865034133433, 0.4310022760931817, 0.3245018026695519, 0.28100734194543225, 0.28155005845426884, 0.3638159610447183, 0.416946039969468, 0.49406410598465406, 0.5515517130568932, 0.46892477733211896, 0.35165431487052495, 0.2909910665509254, 0.28632791142541025, 0.30420183371101955, 0.3804867467234811, 0.44876331342361786, 0.47794978045156655, 0.5456461102825569]"
"[-0.3515673186650803, 1.61941387931606, 0.5112725024531111, -0.24054606013926547, 1.7700260825545304, 0.727541795740702, 0.02590496032269013, 1.6302244818083707, 0.6101557379155309, -0.3293630669599173, 1.580054403356651, 0.3412311469892096]","[1.27, 1.27, 1.27, 1.27, 1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.84, 1.84, 1.84, 1.84, 1.84, 1.84]","[-0.76, -0.19, 0.32, 0.55, -0.65, -0.39, -0.25, -0.1, 0.31, 0.44, 0.8, -0.85, -0.48, -0.45, -0.29, 0.08, 0.2, 0.31, 0.62, 0.69, -0.58, -0.48, -0.24, 0.26, 0.34, 0.74]","[-0.22546419098143236, -0.3256880733944954, -0.20828789531079608, -0.1625, -0.2863070539419087, -0.4066168623265742, -0.3370577281191806, -0.29539951573849876, -0.09826589595375723, -0.08294930875576037, -0.4577259475218659, -0.09061488673139159, -0.4437367303609342, -0.3831578947368421, -0.36036036036036034, -0.2095435684647303, -0.19012345679012346, -0.24251497005988024, -0.2983425414364641, -0.2459016393442623, -0.3763440860215054, -0.2907801418439716, -0.3056234718826406, -0.1695906432748538, -0.21511627906976744, -0.37553956834532376]","[0.05017650275385543, 0.04528014933681908, 0.032298636369130856, 0.03184588130747837, 0.04364198630442539, 0.02984597113211946, 0.040628032628023204, 0.03324170646264995, 0.053500143527774775, 0.03382523892335844, 0.048006527646681285, 0.04006041033511629, 0.041292743771407334, 0.02996822927703395, 0.06260632076287301, 0.031492795278860376, 0.03449553685888844, 0.037536140056279546, 0.05016524429046104, 0.06205274012020281, 0.05546690475408468, 0.03289511430359128, 0.03329122980896987, 0.0376820922790745, 0.05265412002914987, 0.03515576914918112]","[-0.14366703323539576, -0.27200457511251064, -0.15400684103959894, -0.17089300707041735, -0.2975443613413654, -0.3936620352062297, -0.37494477120586833, -0.3230218836215143, -0.16654899847380955, -0.15879644273222307, -0.3943003001468294, -0.055285150006342945, -0.3710701083699019, -0.3770407188058831, -0.3745522120848542, -0.24671797651452548, -0.2032419261706737, -0.17625914159374403, -0.2300786311453696, -0.28055804133329637, -0.2838340906436491, -0.31716156314375266, -0.3187930359176064, -0.19075065886677733, -0.18118312407273604, -0.31404395235156746]"
"[0.1033195260887731, 1.7404866186375838, 0.41845644186456044, 0.11097282431757109, 1.4431249009992715, 0.5991466924852245, 0.28699868357992525, 1.5870921528338138, 0.2609229093464328, 0.37883826232550133, 1.4150567073300901, 0.3215001300999862]","[1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.64, 1.64, 1.64, 1.64, 1.64, 1.81, 1.81, 1.81, 1.81, 1.81]","[-0.85, -0.43, -0.08, 0.1, 0.45, 0.6, -0.8, -0.46, -0.29, -0.1, 0.01, 0.37, 0.59, 0.81, -0.71, -0.36, -0.11, 0.19, 0.6, -0.85, -0.34, 0.05, 0.2, 0.83]","[-0.0196078431372549, 0.10884353741496598, -0.023112480739599383, -0.07614213197969544, -0.12908777969018934, -0.07870967741935483, 0.18607442977190877, 0.167420814479638, 0.0932475884244373, -0.08079470198675497, -0.15384615384615385, -0.1731266149870801, -0.010638297872340425, 0.41922290388548056, 0.25338491295938104, 0.09411764705882353, -0.13176470588235295, -0.20871559633027523, 0.020512820512820513, 0.15104166666666666, 0.036613272311212815, -0.017204301075268817, 0.002544529262086514, 0.33003300330033003]","[0.04427223120487438, 0.05797469200262567, 0.039242947866047886, 0.07104021795571767, 0.04113987611099457, 0.03580961821923196, 0.034042842624487944, 0.033158918575321675, 0.03992164526741046, 0.036274746586412415, 0.06459377867381781, 0.050065259096821045, 0.05156814399461048, 0.04105590375132532, 0.042544687756010335, 0.05399188034031301, 0.03400065851064267, 0.03311845919235676, 0.05062631382770277, 0.050445577495769195, 0.03380282489059583, 0.03278643851600828, 0.035668703278947084, 0.038346135401351115]","[-0.006140881950575526, 0.16085153145019052, -0.0005472308493784275, -0.09658703020801498, -0.14051944208053696, -0.049070896853530596, 0.20079045517402347, 0.1644141548647733, 0.06255407243499356, -0.06720021657636718, -0.13376805273940087, -0.190921789350863, -0.012528752682059144, 0.40872472729555925, 0.2187572506086504, 0.09493557075938538, -0.059637651571746685, -0.18123698426838394, 0.02241162100133939, 0.16537543836862803, 0.06784177520807225, -0.06747581170723377, -0.08653521414989268, 0.3512569684202502]"
"[-0.17, 1.4016730903159678, 0.4253096067214192, -0.33, 1.577739601175471, 0.43023289104067775, -0.43, 1.6837028340354407, 0.7077231717534541, 0.07, 1.6134202534514421, 0.4225167244985843]","[1.39, 1.39, 1.39, 1.39, 1.39, 1.39, 1.39, 1.39, 1.41, 1.41, 1.41, 1.41, 1.41, 1.41, 1.72, 1.72, 1.72, 1.72, 1.72, 1.72, 1.72, 1.72, 1.91, 1.91, 1.91, 1.91]","[-0.77, -0.47, -0.33, -0.2, 0.12, 0.23, 0.62, 0.73, -0.63, -0.46, -0.03, 0.22, 0.29, 0.76, -0.7, -0.53, -0.3, -0.01, 0.19, 0.24, 0.52, 0.82, -0.83, -0.1, 0.01, 0.84]","[-0.04152249134948097, 0.04878048780487805, 0.060109289617486336, 0.009584664536741214, -0.1226890756302521, -0.1423611111111111, -0.3735558408215661, -0.4109947643979058, 0.0851581508515815, 0.06960950764006792, -0.06209150326797386, -0.11333333333333333, -0.13849765258215962, -0.4592274678111588, 0.13140311804008908, 0.13580246913580246, 0.05521472392638037, 0.002150537634408602, -0.1554993678887484, -0.14641744548286603, -0.3486910994764398, -0.4233576642335766, -0.017543859649122806, 0.09878213802435724, -0.007633587786259542, -0.4341906202723147]","[0.041558644159142746, 0.03899696016939697, 0.036894230621390835, 0.03996620245891233, 0.04068628473967164, 0.04124228282280369, 0.03323499466036626, 0.03298189459769231, 0.049147181738684945, 0.041104333613914544, 0.04034460718353808, 0.05736304139878323, 0.03392926915560325, 0.0290978468594123, 0.04678370884501088, 0.0635557397490409, 0.04515257783104771, 0.03279121596232818, 0.03512340438378953, 0.05521303775265618, 0.030328299937783156, 0.05473120409073326, 0.035394168079938566, 0.03660567938823248, 0.03907209481051271, 0.03503787674444277]","[-0.030981884400207684, 0.03446396552958741, 0.03056113677675088, 0.01018512723040254, -0.09649037849387036, -0.14791934799859252, -0.36813134279420945, -0.4361041632955316, 0.016622546662358847, 0.03839001020384397, -0.03611852155152633, -0.14354761119732334, -0.1796030338329682, -0.45988687500033654, 0.037735607451112055, 0.07915432981199724, 0.07925526714077184, 0.004350606752518495, -0.08477463630358692, -0.11075446708337766, -0.275742442929705, -0.4716918402858281, -0.0219420937049356, 0.06396428150033971, 0.03400882042113965, -0.3859756400827808]"
"[0.18240282059746032, 1.7806397111394476, 0.460570111043629, 0.07701452425226102, 1.7701485467413103, 0.4297994688507058, 0.2229367807302293, 1.432019440876928, 0.3042010110307523, 0.27157753288955205, 1.5144996047961916, 0.37362812833543996]","[1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.64, 1.64, 1.64, 1.64, 1.89, 1.89, 1.89, 1.89, 1.89, 1.89, 1.89, 1.89]","[-0.78, -0.56, -0.22, 0.0, 0.44, 0.56, -0.67, -0.45, -0.18, -0.05, 0.19, 0.45, 0.8, -0.83, -0.18, 0.36, 0.62, -0.85, -0.48, -0.31, -0.06, 0.17, 0.22, 0.56, 0.72]","[0.11553784860557768, 0.17517241379310344, 0.09375, -0.017543859649122806, -0.057750759878419454, 0.010526315789473684, 0.18021201413427562, 0.18269230769230768, 0.10886075949367088, 0.04680851063829787, -0.12401055408970976, -0.037037037037037035, 0.39307535641547864, 0.20824742268041238, 0.07355242566510173, -0.0050968399592252805, 0.19672131147540983, 0.11938663745892661, 0.20337197049525815, 0.18229166666666666, 0.14091350826044705, 0.02720348204570185, 0.12652068126520682, 0.03188405797101449, 0.10467706013363029]","[0.06269673436597593, 0.03656481492186449, 0.04399953252370629, 0.041878944443470865, 0.05503977146535822, 0.03877618827265312, 0.03375801837239123, 0.048203881923306796, 0.050016436160360785, 0.0651613043810977, 0.05097004610745618, 0.0555174385318191, 0.041496736656196666, 0.03140413346861202, 0.039452236145743357, 0.03192712813470861, 0.06276748419506589, 0.03285846762447956, 0.031782981204132005, 0.03547977982436294, 0.030862927512551805, 0.032974748319429134, 0.034598716577679774, 0.05381081747955762, 0.04693365248037629]","[0.1747202949321658, 0.16894208790923523, 0.048336451532919496, -0.04029525461394787, -0.056168079594644545, 0.010486624434880297, 0.2176469998177085, 0.18992718426396146, 0.08494116728024342, 0.029615085338381652, -0.03993550543619194, -0.008850132707910812, 0.33790510003364466, 0.1670031732475301, 0.1040419690997493, -0.01137712534722757, 0.11927217965055006, 0.10455521439281859, 0.18368090542318247, 0.16713214155645015, 0.11857523088585874, 0.07983156141608301, 0.07540708103241645, 0.1191554493975984, 0.20353870193658533]"
"[-0.3117144180161796, 1.661820306003041, 0.5654481527541384, 0.16547802437895953, 1.4137334528908094, 0.4819377874972946, 0.08081484911530583, 1.6671628311872155, 0.26652115636106655, 0.36559098409305013, 1.799610014754989, 0.3356012929014824]","[1.38, 1.38, 1.38, 1.38, 1.38, 1.38, 1.38, 1.58, 1.58, 1.58, 1.58, 1.58, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.81, 1.81, 1.81, 1.81, 1.81, 1.81]","[-0.82, -0.42, -0.34, 0.02, 0.27, 0.41, 0.66, -0.85, -0.25, -0.17, 0.43, 0.82, -0.8, -0.51, -0.24, -0.06, 0.32, 0.53, 0.76, -0.66, -0.38, -0.08, 0.1, 0.35, 0.58]","[-0.3200419727177335, -0.20132013201320131, -0.11469534050179211, -0.2253116011505273, -0.25968109339407747, -0.19480519480519481, -0.08974358974358974, -0.3394871794871795, -0.10236220472440945, -0.23348017621145375, -0.3434650455927052, 0.0205761316872428, -0.2867132867132867, -0.12244897959183673, -0.2, -0.31462925851703405, -0.4132231404958678, -0.35714285714285715, -0.09691629955947137, -0.1461038961038961, -0.11984282907662082, -0.26564102564102565, -0.3155080213903743, -0.3978819969742814, -0.3359375]","[0.030689405284983998, 0.05627226964949582, 0.04205400561957037, 0.03016786977269409, 0.03259060840120792, 0.06453466252332626, 0.046038493929433204, 0.030123650389410398, 0.03603588869912747, 0.06453790360240448, 0.051777867919114276, 0.03702919588857848, 0.04625346937714037, 0.03170344485558534, 0.04593354014105716, 0.04249268308310556, 0.033796641807490556, 0.031703715121814316, 0.046711393182380934, 0.03985879401458984, 0.04400477060043691, 0.030875014302853682, 0.04006355664679961, 0.03568414803952512, 0.03398732139706026]","[-0.30137466499051735, -0.17910290592955724, -0.18091678045356205, -0.23127672177242187, -0.2545540330304015, -0.24304076795981117, -0.14761773874454068, -0.351728780787221, -0.1786280947536644, -0.2067864732797099, -0.344218634946969, -0.0014090052151511068, -0.2916660124880813, -0.11903382561481524, -0.16720259379734537, -0.25077964835806915, -0.38431762298779126, -0.3369308982678687, -0.10236825130661172, -0.14307208914994815, -0.09130984752636911, -0.22013323833565832, -0.3176248102237633, -0.39293910465347687, -0.3213891551686586]"
