coefficients,x_known,y_known,z_known,e_known,z_func_known
"[-0.55, 1.439809062099424, 0.6662341369160907, 0.27, 1.4446977495882167, 0.3992014383267385, 0.31, 1.6814922928923781, 0.5864565872219162, -0.77, 1.7440018332833445, 0.5227599165097365]","[1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.36, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.61, 1.61, 1.61, 1.61, 1.61, 1.61, 1.61, 1.98, 1.98, 1.98, 1.98, 1.98, 1.98, 1.98]","[-0.79, -0.64, -0.35, -0.24, 0.04, 0.22, 0.4, 0.64, 0.82, -0.73, -0.47, -0.35, -0.01, 0.32, 0.48, 0.74, -0.85, -0.59, -0.19, -0.05, 0.15, 0.51, 0.63, -0.73, -0.52, -0.34, -0.1, 0.35, 0.42, 0.82]","[-0.38263665594855306, -0.6398963730569949, -0.7005347593582888, -0.5819672131147541, -0.4046511627906977, -0.18996415770609318, -0.07976878612716763, 0.02490170380078637, -0.04666666666666667, -0.6096718480138169, -0.708, -0.7262357414448669, -0.3783783783783784, -0.08165680473372781, -0.05263157894736842, -0.0015128593040847202, -0.2311212814645309, -0.7312252964426877, -0.6387377584330794, -0.46547884187082406, -0.2143928035982009, 0.07172995780590717, 0.10565110565110565, -0.24758842443729903, -0.5381008206330598, -0.6, -0.4025974025974026, -0.09253731343283582, 0.02880658436213992, -0.14984709480122324]","[0.05238950060260837, 0.02765752415096611, 0.030128987437551973, 0.05206057957942143, 0.044099713558425756, 0.04156252833102254, 0.03389267216245874, 0.036191204501740286, 0.04078035111468557, 0.03294157275297292, 0.022332397990363687, 0.042389720391380364, 0.04392945313907895, 0.034286163756490705, 0.04408988508333637, 0.03889544756829729, 0.03290967725867642, 0.0214427624411827, 0.025380972625933685, 0.029534801633659902, 0.03781981516927649, 0.06478965684086967, 0.03485381623278251, 0.05493931092138468, 0.02885967803386043, 0.05393598899705937, 0.02893230466396786, 0.05440140597455051, 0.06412340791941054, 0.0546757427437985]","[-0.43490470849733565, -0.611755289919151, -0.6641704107543074, -0.6113704290855241, -0.37987939752388944, -0.2103839807281197, -0.071222675231145, -0.0006998016511841065, -0.08495615057496057, -0.5261864426537888, -0.6972684655219314, -0.6797558309081494, -0.4324715215286083, -0.11966864638598576, -0.019179616029907837, -0.02405434877717965, -0.25906463177216016, -0.6715254841683014, -0.6114574515954928, -0.47749576764130786, -0.2560713358758832, 0.030970941121706785, 0.03910804669246101, -0.3267664078592901, -0.5390561476624881, -0.5534240099572536, -0.41618501439103844, -0.035502531000663556, 0.0014734960180711187, -0.1315787837433176]"
"[-0.6300113054425203, 1.4197870394938497, 0.7307988425442178, -0.4575871586898305, 1.5357499594871882, 0.5047283395193021, -0.16579244880066324, 1.641785166909721, 0.41891120407573257, 0.2718996160330877, 1.5128870289414138, 0.2979846733417321]","[1.36, 1.36, 1.36, 1.36, 1.36, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.62, 1.62, 1.62, 1.62, 1.62, 1.62, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8]","[-0.57, -0.38, 0.15, 0.4, 0.74, -0.77, -0.45, -0.28, 0.02, 0.13, 0.52, 0.69, -0.7, -0.38, -0.08, 0.1, 0.53, 0.81, -0.82, -0.66, -0.4, -0.27, -0.09, 0.12, 0.3, 0.6, 0.75]","[-0.05828220858895705, -0.0045662100456621, -0.42657342657342656, -0.5642570281124498, -0.7201447527141134, -0.10843373493975904, 0.045454545454545456, -0.014035087719298246, -0.18875502008032127, -0.4393939393939394, -0.6203007518796992, -0.7038081805359662, -0.05336426914153132, -0.10843373493975904, -0.1936127744510978, -0.324, -0.6435643564356436, -0.6461731493099122, -0.16808149405772496, -0.08669354838709678, -0.003236245954692557, -0.07728337236533958, -0.17065390749601275, -0.3128834355828221, -0.4252336448598131, -0.5853658536585366, -0.6127562642369021]","[0.03909645113109375, 0.047781350121834563, 0.02858702317219402, 0.026160111082967494, 0.024097498359526213, 0.06299876090854568, 0.05692139385932195, 0.0418812652566274, 0.06223325543393606, 0.05528620320877489, 0.03400649476936755, 0.026679258913066294, 0.0480996706574239, 0.06299876090854568, 0.04383133371810264, 0.04230895886216062, 0.02692639672332617, 0.0270336066029117, 0.04061807310892582, 0.03163049373212435, 0.05688771449581206, 0.034116951364975355, 0.03935033106334436, 0.03037098422439712, 0.030935121045686242, 0.028313291228821567, 0.026670386618255815]","[-0.0220458882888697, -0.039608691285338386, -0.40423434021263394, -0.5866119920152685, -0.6660813403658059, -0.11457274431014176, 0.016005397377616186, -0.04570678799091401, -0.2769644224851464, -0.37752293244381835, -0.6628241164726647, -0.69542391469142, -0.052944568700896324, -0.0033340203241467837, -0.1848836386441479, -0.34078348029387867, -0.6521739885936383, -0.6577361927001585, -0.15053298186800385, -0.052728836108695464, -0.03532928742642055, -0.07638782794899468, -0.16980543465701728, -0.3080993605333079, -0.4288649745835014, -0.5778671459703412, -0.6035362352035796]"
"[0.13324602002031777, 1.6833176660799256, 0.6740384480772043, 0.34211815951162666, 1.6110493699766297, 0.26133963513209346, 0.27729577139363426, 1.664628096373797, 0.46321195761965034, -0.1476509951576494, 1.4239367376799483, 0.536232312179896]","[1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.52, 1.52, 1.52, 1.52, 1.52, 1.52, 1.52, 1.52, 1.77, 1.77, 1.77, 1.77, 1.77, 1.84, 1.84, 1.84, 1.84, 1.84]","[-0.73, -0.53, -0.22, -0.17, 0.07, 0.23, 0.52, 0.75, -0.73, -0.46, -0.28, -0.18, 0.15, 0.32, 0.57, 0.66, -0.7, -0.31, 0.16, 0.26, 0.64, -0.71, -0.19, 0.11, 0.44, 0.73]","[-0.06548672566371681, -0.13740458015267176, 0.01858736059479554, -0.14224137931034483, -0.04332129963898917, -0.024390243902439025, 0.1136890951276102, 0.29133858267716534, -0.22245322245322247, -0.25840092699884126, -0.128, -0.11428571428571428, 0.03184713375796178, 0.19820828667413215, 0.36101499423298733, 0.441527446300716, -0.19325153374233128, -0.25895598771750256, 0.023779724655819776, 0.18248175182481752, 0.3733681462140992, -0.1450980392156863, -0.07764705882352942, -0.04113924050632911, 0.20108695652173914, 0.4212218649517685]","[0.041980009755209845, 0.04327084903983272, 0.06096054272735624, 0.045951797036543576, 0.042446042728585986, 0.04172677672040496, 0.04785599991353278, 0.060023677422772044, 0.0444535910169685, 0.03288430791047655, 0.036214472245222624, 0.03754880206402261, 0.03988410280004621, 0.032799801215729694, 0.03167139843126042, 0.04383342068428887, 0.03842477003188738, 0.030901530743276107, 0.03536745293030852, 0.03429336032454507, 0.03351855858240473, 0.04381213367200522, 0.048360677615455434, 0.03974418918777848, 0.05106379311376392, 0.036365687789050076]","[-0.08131893548106871, -0.1282259495300387, -0.09682008303573977, -0.08259651210076088, 0.009922069214497743, 0.08619515240492975, 0.23012175426008166, 0.3277317973633765, -0.22735996115050855, -0.23932530090643603, -0.18748724899255884, -0.14217339948248534, 0.06766510893994782, 0.1981032073822843, 0.39623762674796753, 0.46518849559875847, -0.18811031365410394, -0.17399249608547684, 0.060734538287105864, 0.12917598362643598, 0.4098115010799524, -0.13276061782947074, -0.1117321911254018, 0.021927301622745764, 0.22306720628693327, 0.4130079110520855]"
"[-0.4540652934582806, 1.4242952763935377, 0.36565548522926067, -0.3715079673749569, 1.4432237843987912, 0.5114123534162576, -0.31646974998607436, 1.685444676138782, 0.7306022658089538, 0.40820011230087855, 1.4084476773183183, 0.48396682025382826]","[1.38, 1.38, 1.38, 1.38, 1.38, 1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.66, 1.66, 1.66, 1.66, 1.66, 1.66, 1.66, 1.66, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95]","[-0.61, -0.24, -0.14, 0.27, 0.54, -0.67, -0.62, -0.42, -0.22, 0.01, 0.13, 0.32, 0.57, 0.8, -0.71, -0.57, -0.39, -0.02, 0.18, 0.26, 0.54, 0.76, -0.76, -0.5, -0.35, -0.11, 0.24, 0.56, 0.68]","[-0.15853658536585366, -0.13312693498452013, -0.3261904761904762, -0.5714285714285714, -0.783157894736842, -0.22721749696233293, -0.1564625850340136, -0.17598343685300208, -0.2638888888888889, -0.3923766816143498, -0.4918032786885246, -0.6489493201483313, -0.7541666666666667, -0.7657841140529531, -0.23883928571428573, -0.14489311163895488, -0.1325898389095415, -0.2824675324675325, -0.4185022026431718, -0.49201741654571846, -0.6775106082036775, -0.657258064516129, -0.06687898089171974, -0.029900332225913623, 0.08959537572254335, -0.13043478260869565, -0.22007722007722008, -0.34146341463414637, -0.4177215189873418]","[0.0385496621236604, 0.0551462232771999, 0.032616088880493846, 0.038180177416060626, 0.020174598721930073, 0.0339460691757353, 0.040731396978295836, 0.0447914382428397, 0.04018971188661959, 0.030797336595817647, 0.032182232460829456, 0.026749415849796388, 0.02997334367431366, 0.020522073225546146, 0.03244080797197305, 0.048222711412372915, 0.03489087137562789, 0.038650366110682295, 0.034802904379932546, 0.033166660604281355, 0.027661813398055787, 0.033840584428951104, 0.03981500217196576, 0.057613270496633034, 0.03786141195714873, 0.0623323607096953, 0.04286023837090252, 0.059925520727117716, 0.0361411773942315]","[-0.20880758937322738, -0.24794571329898568, -0.30876120854981315, -0.6270853970395152, -0.7770209574385413, -0.22777972453056766, -0.19932659251233428, -0.1675356500722212, -0.23779383262751094, -0.39423632149304705, -0.4892556963425031, -0.6327057158923012, -0.7584482514318632, -0.7509284825737916, -0.20857833211183618, -0.13404181031037163, -0.12382443165266671, -0.30210530862949386, -0.4472751373703737, -0.5042316965994471, -0.6570934813305856, -0.6795820515895077, -0.09308431909756512, 0.011384521547911317, 0.012189099036844212, -0.049662495751412156, -0.21042702402186883, -0.34291952880905935, -0.3702735546624295]"
"[0.3707551616405613, 1.5666467091535692, 0.3229040162352532, 0.507649375169384, 1.6668103365259193, 0.3247335104728409, -0.25667665036654247, 1.475935900471788, 0.3217010824695131, -0.10837458571031792, 1.607919743339874, 0.6925343482409841]","[1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.76, 1.76, 1.76, 1.76, 1.76, 1.84, 1.84, 1.84, 1.84, 1.84]","[-0.73, -0.29, -0.16, 0.08, 0.43, 0.8, -0.67, -0.5, -0.26, -0.11, 0.12, 0.38, 0.75, -0.66, -0.29, 0.14, 0.35, 0.75, -0.79, -0.35, -0.02, 0.23, 0.52]","[0.04975922953451043, 0.25996810207336524, 0.45318352059925093, 0.5, 0.5294117647058824, 0.466802860061287, 0.0176678445229682, 0.1703056768558952, 0.3487773487773488, 0.5519125683060109, 0.6752136752136753, 0.8206627680311891, 0.7622377622377622, -0.1079136690647482, 0.3396901072705602, 0.5888888888888889, 0.677115987460815, 0.7252252252252253, -0.16535433070866143, 0.13808801213960548, 0.38243626062322944, 0.5067873303167421, 0.6066115702479339]","[0.04001452423058271, 0.038563036609050395, 0.03857539668876082, 0.02960013892364469, 0.04990382388185452, 0.028264312993734088, 0.059434551326758726, 0.06511648871305387, 0.033622064080366214, 0.04358875490877083, 0.048219870926369486, 0.025228492709253775, 0.03125180064998806, 0.03187131499411734, 0.03247095761179633, 0.030120357561678232, 0.029133621990578416, 0.03267531966306345, 0.03307723424883319, 0.03858128405545527, 0.03477451662438548, 0.028994589170492555, 0.03232127981165605]","[-0.0038003894489087356, 0.3114796827903572, 0.38652778286449613, 0.4932144011411596, 0.5536802216491349, 0.45873230960369255, -0.010298383593102898, 0.17061220493053936, 0.40292844079930357, 0.5292952244330257, 0.6864792144641427, 0.7981396080873864, 0.8049943178703773, -0.061723991666817024, 0.26710307348456547, 0.5804861578307727, 0.6859848427569911, 0.7619485828843429, -0.1776268872473609, 0.15917336251770803, 0.39131633848810515, 0.5336853198156264, 0.6425536794015946]"
"[-0.15155568598483116, 1.7445228390680163, 0.43440694440753186, 0.5412703070886827, 1.6254024537669765, 0.3709275499363602, 0.6423074310785701, 1.7383756206497447, 0.3858134627361629, -0.42579930824309703, 1.7261535648025075, 0.37729757607024034]","[1.34, 1.34, 1.34, 1.34, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.6, 1.6, 1.6, 1.6, 1.6, 1.96, 1.96, 1.96, 1.96, 1.96, 1.96]","[-0.61, -0.4, 0.17, 0.75, -0.72, -0.49, -0.4, -0.22, 0.0, 0.23, 0.45, 0.47, 0.69, -0.79, -0.4, -0.02, 0.25, 0.78, -0.59, -0.38, -0.06, 0.09, 0.5, 0.7]","[-0.4308093994778068, -0.461734693877551, -0.14121699196326062, 0.3577981651376147, -0.4107365792759051, -0.6637744034707158, -0.6660039761431411, -0.5520231213872833, -0.4215885947046843, -0.128, 0.16981132075471697, 0.1830065359477124, 0.39952718676122934, -0.33472803347280333, -0.72, -0.4883720930232558, -0.06474820143884892, 0.5849056603773585, -0.5240128068303095, -0.5835189309576837, -0.4388059701492537, -0.28350515463917525, 0.22144522144522144, 0.3461077844311377]","[0.03260658884627524, 0.031679217107081534, 0.033544147464794734, 0.06324484506041828, 0.0322152456221087, 0.024631856463060316, 0.03326018592426615, 0.031697415000404405, 0.04092273422942905, 0.03136265294900927, 0.060537345883176864, 0.03244752102545931, 0.044572517135330524, 0.043100474800737594, 0.02721990222104181, 0.04012382258732592, 0.04886745324442195, 0.03713777872904797, 0.027824165427315087, 0.027100112533851976, 0.04909477038634236, 0.04868436176691758, 0.047081787042267405, 0.03246756837023142]","[-0.42435876269053807, -0.48207540878702904, -0.12985085222360498, 0.38724473329146303, -0.41757736296817094, -0.630799976623778, -0.6469199736959104, -0.5884198697555769, -0.3931705315989861, -0.10482480332695722, 0.18916119738365744, 0.21464676746760017, 0.4585007334789733, -0.298616011691682, -0.713259918124979, -0.4670912000879435, -0.09647640925873881, 0.5713141561216877, -0.4773092977635314, -0.5907549941471318, -0.45809717697056607, -0.3134410305668159, 0.1628681984916619, 0.3520845722280044]"
"[0.35, 1.7788969092010771, 0.7038714782916484, -0.39, 1.4061023256666512, 0.45313218137518135, 0.37, 1.7944753327216758, 0.3333567936454239, 0.07, 1.4527949411565368, 0.5155808830495792]","[1.37, 1.37, 1.37, 1.37, 1.37, 1.37, 1.37, 1.4, 1.4, 1.4, 1.4, 1.4, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93]","[-0.83, -0.43, -0.21, 0.1, 0.16, 0.52, 0.72, -0.73, -0.21, -0.05, 0.44, 0.58, -0.77, -0.65, -0.46, -0.12, -0.01, 0.24, 0.34, 0.49, 0.83, -0.85, -0.6, -0.27, -0.01, 0.13, 0.55, 0.78]","[0.5934195064629847, 0.3215400624349636, 0.1225296442687747, 0.08069164265129683, 0.004048582995951417, -0.06651108518086347, -0.015945330296127564, 0.45054945054945056, 0.09803921568627451, 0.07255520504731862, -0.006578947368421052, -0.09987357774968394, 0.5850267379679145, 0.4570552147239264, 0.2517385257301808, 0.008676789587852495, -0.10756972111553785, -0.08831168831168831, -0.03607503607503607, -0.006607929515418502, 0.2586490939044481, 0.5627157652474108, 0.2964705882352941, 0.14058355437665782, -0.125, 0.003787878787878788, 0.11746031746031746, 0.22362869198312235]","[0.027591388354678583, 0.030545031464867062, 0.03602419195707108, 0.03783569931126022, 0.03673561684763735, 0.03408370976509599, 0.04772132817449097, 0.038206236009072275, 0.062320748824681964, 0.03234175650287753, 0.057352692242006634, 0.03537813198989111, 0.026522994077334723, 0.03483309306147745, 0.03609267384434034, 0.03293200635626496, 0.06275319249030761, 0.03589669604062702, 0.037962132567214556, 0.03318544103956824, 0.0392075675675933, 0.0280421958797928, 0.0327576697855348, 0.036056179717316984, 0.062009796353076345, 0.04351910177896912, 0.055953582628452986, 0.06331190648388442]","[0.5467818466513746, 0.2947823104478244, 0.1696539401758863, 0.029989045003334797, 0.009660428347983014, -0.05190181508053858, -0.032072894589768065, 0.49465858949883557, 0.1640586518350384, 0.08370647135960158, -0.04961512713703965, -0.04709623603900931, 0.5798712941869327, 0.45235519789088785, 0.27372887990082195, 0.03968026317342639, -0.008635047204073446, -0.06087147892407653, -0.05739892212889561, -0.023778444086602502, 0.19072981974764744, 0.5722372596108848, 0.3284603504572054, 0.0946712074513606, -0.007631233774573144, -0.029213732418805274, 0.06376997549564681, 0.2253688423969869]"
"[-0.2744549986030013, 1.5457511699156632, 0.26365850590479406, 0.15156470072106043, 1.5660080043020679, 0.7227961350443303, -0.020481716313656816, 1.4374702906293682, 0.6394028878693584, 0.29903305817938947, 1.4464102843553481, 0.40977974073841483]","[1.38, 1.38, 1.38, 1.38, 1.38, 1.38, 1.38, 1.38, 1.44, 1.44, 1.44, 1.44, 1.44, 1.44, 1.44, 1.79, 1.79, 1.79, 1.79, 1.79, 1.79, 1.79, 1.96, 1.96, 1.96, 1.96, 1.96, 1.96]","[-0.83, -0.59, -0.4, -0.01, 0.03, 0.39, 0.62, 0.67, -0.72, -0.48, -0.21, 0.07, 0.23, 0.36, 0.67, -0.79, -0.43, -0.21, -0.04, 0.14, 0.59, 0.63, -0.74, -0.31, -0.16, 0.21, 0.32, 0.71]","[-0.4541832669322709, -0.24318429661941113, -0.2623456790123457, -0.27793696275071633, -0.3452914798206278, -0.4908675799086758, -0.4188034188034188, -0.2913752913752914, -0.35564853556485354, -0.2702169625246548, -0.3371868978805395, -0.3574007220216607, -0.44963655244029077, -0.5175097276264592, -0.4658119658119658, -0.3760932944606414, -0.2391304347826087, -0.16957210776545167, -0.22905027932960895, -0.33947772657450076, -0.2895927601809955, -0.28061224489795916, -0.14893617021276595, -0.0851063829787234, -0.094211123723042, -0.16213275299238303, -0.12704918032786885, -0.1528588098016336]","[0.03976318243511185, 0.032031564957537166, 0.03790775729074621, 0.05141970246450688, 0.06284630672437035, 0.02943627547637058, 0.03173077559948341, 0.04618550917498723, 0.060455527385219296, 0.03023547939367971, 0.0413245297021217, 0.03239840594009156, 0.02878334168898117, 0.03774230876919891, 0.040903764807667865, 0.03537705755096991, 0.03826226582776233, 0.03923284347028441, 0.05144655982925818, 0.03686557290594125, 0.045526980545396244, 0.03427932916759406, 0.03225262676424966, 0.05138395580107374, 0.033541007211696484, 0.03255050433288975, 0.04490104113989737, 0.033757909903564955]","[-0.4677791274846746, -0.28209026048550534, -0.2434556201546735, -0.33095449497678003, -0.344952024603829, -0.43126958459983944, -0.38763312757299756, -0.3615194298859498, -0.4032984074716241, -0.2916548200663678, -0.30998766550119194, -0.4014343854232224, -0.4504282729734385, -0.47285127654791653, -0.403866851352159, -0.34791429879459645, -0.21082219812736155, -0.2225868307948922, -0.2558569444437769, -0.2956703360500566, -0.2996972065655962, -0.28672731091765485, -0.16429869955407034, -0.08812760601672935, -0.09768226464963686, -0.14049093957810518, -0.14745999689030667, -0.09460876753468908]"
"[-0.23, 1.7754404418014225, 0.44943891350722687, -0.51, 1.5062686214900547, 0.4495063812589287, 0.51, 1.578915273135976, 0.6156865691585847, 0.97, 1.4000641794606827, 0.5803399097451425]","[1.39, 1.39, 1.39, 1.39, 1.39, 1.39, 1.39, 1.39, 1.39, 1.57, 1.57, 1.57, 1.57, 1.57, 1.76, 1.76, 1.76, 1.76, 1.76, 1.76, 1.76, 1.89, 1.89, 1.89, 1.89, 1.89, 1.89, 1.89, 1.89]","[-0.68, -0.66, -0.44, -0.11, 0.05, 0.24, 0.43, 0.53, 0.8, -0.8, -0.24, -0.05, 0.28, 0.8, -0.81, -0.48, -0.22, -0.1, 0.24, 0.48, 0.65, -0.69, -0.46, -0.4, -0.03, 0.09, 0.24, 0.55, 0.67]","[0.38064516129032255, 0.3584905660377358, 0.15865384615384615, -0.13435897435897437, -0.35446685878962536, -0.5883134130146083, -0.6885245901639344, -0.725925925925926, -0.2965235173824131, 0.27313769751693, -0.05668016194331984, -0.29198966408268734, -0.6682027649769585, -0.33264462809917356, 0.2046242774566474, 0.17738359201773837, -0.09154929577464789, -0.09322033898305085, -0.6209150326797386, -0.7137404580152672, -0.5889655172413794, 0.1111111111111111, 0.0893854748603352, 0.08666666666666667, -0.2894736842105263, -0.3064516129032258, -0.5617433414043583, -0.6145833333333334, -0.4723404255319149]","[0.030322802044933088, 0.04533638720567702, 0.04840804519069237, 0.031735245568476254, 0.05019711135642895, 0.029468224678344025, 0.04642700461078069, 0.02959703282389748, 0.0431877482920107, 0.045704809014281436, 0.031763093179060814, 0.04861763581053577, 0.05050459963891721, 0.030310847405692915, 0.03328157859951272, 0.03276833724854284, 0.04178286271879184, 0.06481100190396784, 0.03168638504225866, 0.030597565093969294, 0.030014240746469446, 0.04684855792842043, 0.05264008278221468, 0.03320791219120475, 0.0633911896221289, 0.060444836519682764, 0.028785850757957504, 0.05693048238810321, 0.0287486266537542]","[0.3733164215633059, 0.3767827322988385, 0.28323204455037865, -0.13730929943087974, -0.3694700551998866, -0.5937620587880804, -0.6972657610229287, -0.6800239646201397, -0.2931715005593216, 0.2754682108645327, -0.005126808087087764, -0.2777627789818207, -0.668977148692562, -0.3392874234733248, 0.19932317575178096, 0.17636172010990925, -0.08748417907655395, -0.23778487048879976, -0.6066006072359779, -0.6821643458735933, -0.5712716535799238, 0.18139027985964032, 0.10243632479534581, 0.057949475670419165, -0.3122583666715733, -0.4300082130576435, -0.5453432681615296, -0.5750073581559054, -0.4760392163789091]"
"[0.258127003773302, 1.5629367216473309, 0.30657296338245477, 0.19516919797493568, 1.401013631715134, 0.6089817937311697, -0.1448029533362426, 1.7657962806832619, 0.5719205538609797, -0.45959198232807436, 1.7615710858305695, 0.2902980276107647]","[1.34, 1.34, 1.34, 1.34, 1.34, 1.57, 1.57, 1.57, 1.57, 1.57, 1.78, 1.78, 1.78, 1.78, 1.78, 1.78, 1.78, 1.78, 1.81, 1.81, 1.81, 1.81, 1.81, 1.81, 1.81, 1.81, 1.81]","[-0.81, -0.18, -0.12, 0.29, 0.79, -0.62, -0.34, 0.09, 0.4, 0.81, -0.84, -0.63, -0.4, -0.22, 0.03, 0.41, 0.58, 0.76, -0.76, -0.66, -0.3, -0.22, -0.09, 0.21, 0.38, 0.65, 0.69]","[0.17936117936117937, 0.2463768115942029, 0.20698254364089774, 0.31683168316831684, 0.29411764705882354, 0.11584553928095873, 0.10965630114566285, 0.4740061162079511, 0.6333333333333333, 0.35060449050086356, 0.2908863920099875, 0.006872852233676976, -0.07926829268292683, 0.06802721088435375, 0.45454545454545453, 0.6427104722792608, 0.5643776824034334, 0.24691358024691357, 0.152276295133438, 0.0106951871657754, -0.02494802494802495, 0.007680491551459293, 0.18151071025930102, 0.5152439024390244, 0.6394366197183099, 0.5203045685279187, 0.43251859723698194]","[0.03448158657102005, 0.04125078977523864, 0.048856199667544474, 0.06673494507202352, 0.06195331699018605, 0.036244836374576796, 0.040211704405880934, 0.02811288954211557, 0.04995368225036439, 0.03892059342836754, 0.03380536762230468, 0.041450354603297795, 0.03177852309751481, 0.033593749732129655, 0.04415152682816471, 0.03471571991304878, 0.027040698773035513, 0.053835416881180806, 0.03915937587477334, 0.03656152994456082, 0.0322312588948875, 0.039191934067211005, 0.03301897001919818, 0.033461930521211866, 0.04080599270278545, 0.03042180531361198, 0.029392135390078174]","[0.1427457937966906, 0.21331562196121745, 0.24056146418339056, 0.4056723347453991, 0.3144938533183094, 0.08247016241531084, 0.11592399986506306, 0.4610103771484006, 0.6333135221366911, 0.3316309111731477, 0.2563328501970895, -0.016197454418631744, -0.03179895159019874, 0.09018143936598336, 0.3432619069472452, 0.6086891035299793, 0.5629861610901767, 0.3313197467312679, 0.10180368802817462, -0.008991444824645646, 0.010661660224821892, 0.07439022605512598, 0.19975673927773713, 0.4896649506399005, 0.5796678666550471, 0.4752785524672167, 0.4247290887333748]"
